# Created by Octave 3.0.1, Fri Feb 13 17:46:31 2009 CST <agam@localhost>
# name: set3
# type: matrix
# rows: 200
# columns: 2
 4.623115577889448 1.838085008663974
 8.793969849246231 -0.06971109733031068
 8.994974874371859 0.3747059468470624
 8.040201005025127 -0.46400448206539
 3.668341708542714 0.6782342647269262
 2.311557788944724 -0.1696227282525412
 3.869346733668342 0.9427087443504245
 1.306532663316583 0.1786213926129892
 0.2512562814070352 -0.07585501061226627
 9.346733668341709 0.239996054939726
 7.185929648241206 0.1423727713625793
 5.527638190954774 1.915708644195693
 1.155778894472362 -0.1864777492601126
 4.572864321608041 1.61041633643588
 6.432160804020101 0.7353048110622356
 5.829145728643216 1.432136630122006
 2.562814070351759 0.2912794913448257
 8.492462311557789 -0.05945718876621875
 7.63819095477387 -0.1232270506943713
 0.6030150753768845 -0.12346745509528
 5.226130653266332 1.961786191093745
 0.5025125628140704 -0.3563573836430764
 3.316582914572864 0.5894159996865223
 8.844221105527639 -0.2500122019294304
 3.5678391959799 0.8559047098623394
 3.718592964824121 0.8167910908105213
 6.180904522613066 0.779616892158791
 7.989949748743719 0.02952116717348591
 8.291457286432161 0.02827308799569401
 9.698492462311558 -0.1277970434431172
 2.060301507537689 -0.1891336076225335
 0.4020100502512563 0.2911535580044873
 3.819095477386935 0.8943022641685427
 6.884422110552764 0.3679871972551761
 0.6532663316582915 -0.2078228233099744
 6.532663316582915 0.5944756878622333
 9.597989949748744 0.03143639507027356
 4.170854271356784 1.298015969666209
 5.778894472361809 1.46348516972959
 9.49748743718593 -0.1119196110199509
 6.984924623115578 0.03730101184827717
 0.7035175879396985 0.1449040295483475
 4.723618090452262 2.293257216594923
 7.939698492462312 -0.08678035181417199
 1.85929648241206 0.1886273656033467
 4.824120603015076 1.727750968357552
 3.21608040201005 0.6222150742956876
 10 -0.2191051559946471
 7.587939698492463 0.2881400040425229
 4.42211055276382 2.081505609965212
 3.467336683417086 0.7463338799448794
 5.577889447236181 1.469702236815773
 7.839195979899498 -0.2022233029672911
 8.592964824120603 -0.3135094867531643
 1.658291457286432 -0.2976041036793682
 8.944723618090453 0.1830024713132257
 1.206030150753769 -0.2160470449323214
 8.140703517587941 -0.1559719892430382
 0.3015075376884422 -0.2719132573233391
 8.643216080402011 0.06402306159512608
 9.195979899497488 0.2147343299560887
 0 0.1309405925679279
 0.8040201005025126 0.00894374748904977
 6.834170854271357 -0.06001910579534636
 2.261306532663317 0.07474732440891578
 6.78391959798995 0.6046742760178608
 7.085427135678392 0.6161676704982598
 2.964824120603015 0.5765593623997031
 7.386934673366834 0.005794262823622123
 6.683417085427136 0.73149189010516
 6.633165829145729 0.2792303243108248
 5.879396984924623 1.690250693160971
 0.7537688442211056 0.2558281863205511
 9.84924623115578 -0.184413390312938
 5.376884422110553 2.154489275664557
 3.417085427135679 0.4251408358275491
 1.758793969849246 -0.1031076307635829
 9.296482412060302 -0.1643427953001295
 7.537688442211055 0.07699931942984453
 2.361809045226131 0.409146311002782
 2.21105527638191 0.1809408800456334
 1.507537688442211 0.2131443578771107
 2.512562814070352 0.3438555952790128
 4.271356783919598 1.709314321540653
 5.42713567839196 1.839891534687518
 6.733668341708543 0.5281844376898026
 5.477386934673367 1.601886841252268
 3.266331658291457 0.5459401042673809
 8.894472361809045 0.2605929162830354
 1.256281407035176 0.1219615948926403
 1.959798994974874 0.2049347865936632
 9.095477386934673 0.2208889720713647
 1.407035175879397 0.02625104344979276
 5.125628140703518 1.669388115277485
 9.748743718592966 0.1854672963620833
 1.809045226130653 -0.1070486456711898
 6.231155778894473 1.148184670552421
 2.914572864321608 0.4926841684068256
 2.110552763819096 0.1779224805267537
 0.8542713567839196 0.1330780133713075
 7.236180904522613 0.01983676319158653
 0.1005025125628141 0.07590070854343875
 1.35678391959799 0.0587963520653112
 9.547738693467338 0.1193376446603059
 4.472361809045227 1.771545418203344
 8.693467336683417 0.07400474630234076
 2.613065326633166 -0.394606281009736
 9.045226130653267 0.184424767706979
 3.768844221105528 0.7685700646349874
 3.919597989949749 1.010734355179004
 8.391959798994975 -0.03038963154309567
 6.28140703517588 0.874472981109681
 4.773869346733669 1.857764662592685
 0.3517587939698493 -0.363776269384373
 6.381909547738694 0.330695160429874
 1.105527638190955 -0.03945665923660666
 3.065326633165829 -0.05210316282649458
 1.005025125628141 -0.07180789396138079
 7.788944723618091 0.1903567261813565
 4.120603015075377 1.272172924035623
 5.326633165829146 1.802481159699024
 2.462311557788945 0.0252726933312284
 6.582914572864322 0.7224597498388622
 3.969849246231156 1.317658846168127
 2.814070351758794 0.1956061648517965
 4.874371859296483 2.154366577078219
 8.241206030150755 -0.200501715747176
 4.974874371859297 1.876500754925766
 1.909547738693467 0.2033710234874578
 1.608040201005025 0.0262217640325382
 0.05025125628140704 0.1053918656528601
 9.396984924623116 0.2171623718620697
 9.949748743718594 0.008360720260793507
 7.437185929648241 0.05227933497411021
 3.165829145728643 0.4682897374968064
 9.899497487437186 -0.2355947154085562
 6.130653266331659 0.8390618837271755
 0.9547738693467337 -0.1017092313294167
 8.090452261306533 -0.3289478519420146
 6.030150753768845 1.43142675282368
 4.020100502512563 0.9574887624153459
 4.221105527638191 1.561104909676178
 4.321608040201006 1.807752941848224
 5.075376884422111 1.497016188455481
 9.798994974874372 -0.5571339656501944
 9.145728643216081 -0.04414621378706391
 8.442211055276383 0.6044364747464375
 6.482412060301508 0.5551840417341923
 7.688442211055277 0.05872107774898463
 1.708542713567839 0.0307831560582087
 2.412060301507538 0.196913840746289
 9.648241206030152 -0.1666454413726208
 5.628140703517588 1.607795608140038
 3.517587939698493 0.5516996013497117
 3.015075376884422 0.2858656995289052
 0.9045226130653267 0.1283754206352226
 4.673366834170855 1.757351083456156
 6.080402010050252 0.752462641955524
 3.115577889447236 -0.1466082304196136
 3.618090452261307 0.7732246013946431
 8.341708542713569 -0.2524413565147864
 0.2010050251256282 -0.04813435764027003
 3.366834170854272 0.3245660536184258
 1.457286432160804 -0.08297278596201457
 7.889447236180905 0.1558160578912446
 9.246231155778895 -0.02421261778444327
 5.276381909547739 2.369370045506228
 5.678391959798995 1.638186426463602
 5.929648241206031 1.418328170123377
 2.864321608040201 0.1097777170523659
 5.175879396984925 2.210669708629623
 2.160804020100503 -0.157819739214008
 2.71356783919598 0.2580813738998456
 4.522613065326634 1.60679754180127
 1.557788944723618 -0.02210941406991981
 4.07035175879397 1.35735748059478
 9.447236180904524 0.03082364153158445
 5.728643216080402 1.20720149776315
 4.371859296482413 1.551077140935008
 5.025125628140704 2.09802870907624
 0.4522613065326633 -0.2023334095842635
 8.190954773869347 0.2879823675749714
 1.055276381909548 0.1894215657316676
 7.28643216080402 0.1090354535471048
 7.336683417085427 0.3613054426749053
 7.035175879396985 0.099820185744113
 4.92462311557789 2.122795388871326
 7.738693467336684 -0.1893339622127651
 2.663316582914573 0.3609080306454268
 5.979899497487438 1.244078999571782
 2.763819095477387 0.2601933932773575
 7.487437185929648 -0.06720592736255804
 0.1507537688442211 0.1561125864546895
 8.542713567839197 0.1841375077370146
 6.331658291457287 0.9184602313929723
 2.010050251256282 0.03476549214284449
 6.934673366834171 0.5976306495835881
 8.743718592964825 -0.1362811016873761
 0.5527638190954774 -0.04140352678579035
 7.135678391959799 0.1799320912351913
