# Created by Octave 3.0.1, Fri Feb 13 17:46:30 2009 CST <agam@localhost>
# name: set1
# type: matrix
# rows: 200
# columns: 2
 29.69849246231156 59.71661693602071
 12.51256281407035 23.73252144978657
 29.49748743718593 60.10478414366307
 21.75879396984925 44.08007551606463
 13.51758793969849 24.52516389940249
 26.68341708542714 52.59123925289686
 12.1105527638191 24.09790739170643
 20.25125628140703 39.77573515123095
 12.61306532663317 22.80023969588674
 17.63819095477387 34.02273643430492
 28.19095477386935 55.53477003083449
 15.42713567839196 30.62741721750934
 11.4070351758794 20.23009768637258
 13.41708542713568 25.40439278573317
 15.32663316582915 30.95423865783515
 15.12562814070352 30.2437257877357
 13.31658291457286 24.1117649908767
 17.8391959798995 39.64176657638549
 29.39698492462312 61.92952306085316
 18.94472361809045 38.11198118640954
 10.7035175879397 16.53317354200794
 15.92964824120603 29.86560777321275
 27.98994974874372 56.58320601994213
 13.91959798994975 27.79195635347333
 23.06532663316583 45.82448806985884
 14.92462311557789 32.71761988467168
 18.04020100502512 35.32773686838078
 28.5929648241206 57.67386070313581
 17.73869346733668 31.00150003106167
 18.34170854271357 37.12284219925082
 22.76381909547739 45.15919884011414
 25.07537688442211 49.46183859458885
 16.63316582914573 34.4354392869858
 15.52763819095477 33.27443012209224
 16.33165829145729 32.58965970904582
 18.74371859296483 39.24681781839685
 18.64321608040201 35.0856785888129
 18.44221105527638 35.80323358548038
 14.72361809045226 29.44519135374663
 10.30150753768844 19.63060817437395
 24.37185929648241 45.8629759307533
 19.54773869346734 37.02014846099061
 15.22613065326633 32.95019833179943
 26.28140703517588 50.73463355971906
 21.25628140703517 41.23335674102649
 28.99497487437186 58.75203460310232
 24.2713567839196 46.10180513439406
 20.05025125628141 38.07200337511746
 21.35678391959799 46.05447737747715
 25.27638190954774 50.27341674164351
 21.55778894472362 39.2847972607012
 17.23618090452261 35.81513333570045
 16.93467336683417 32.10857930127455
 11.30653266331658 25.20663835397944
 27.68844221105528 58.02057886900773
 15.0251256281407 34.51946324317614
 27.58793969849246 55.37924251028323
 23.66834170854272 47.91729598736923
 25.678391959799 48.44295926180725
 19.34673366834171 36.83475621093022
 21.85929648241206 48.13661401985021
 27.18592964824121 53.10283368363123
 23.16582914572864 48.82239204597845
 24.47236180904523 51.75444140597948
 26.78391959798995 50.82974439993584
 25.17587939698493 49.93245835009034
 16.03015075376884 31.97307732305375
 13.61809045226131 24.99759846306332
 17.93969849246231 37.0613700535568
 24.67336683417086 48.92331283985244
 22.66331658291457 45.01512134165361
 20.55276381909548 39.5007733244335
 28.39195979899498 56.40250122282576
 19.94974874371859 39.5850151290626
 26.08040201005025 51.23532791116191
 27.28643216080402 52.87002969170494
 26.18090452261307 51.45001681132337
 11.00502512562814 21.38347742750408
 24.77386934673367 44.49340111077995
 16.83417085427136 37.16096690187481
 16.23115577889447 37.18936593166033
 21.05527638190955 42.18954001593366
 24.9748743718593 51.48574525906353
 13.71859296482412 26.27630066955405
 10.20100502512563 22.55043899451542
 14.12060301507538 28.38373490154594
 18.84422110552764 36.04079216708174
 26.38190954773869 55.9847216603434
 15.7286432160804 31.58269640477328
 23.46733668341709 46.50244016124052
 17.33668341708543 34.4029888410191
 15.62814070351759 31.1068674195266
 26.48241206030151 56.10796966805689
 11.70854271356784 21.73587063617067
 17.03517587939698 32.44744454208872
 10.10050251256281 22.33115520613911
 19.04522613065327 40.89136180430665
 19.64824120603015 38.9794639387344
 10.80402010050251 20.53519660769653
 20.45226130653266 38.97549269217092
 29.2964824120603 59.1162173435141
 23.86934673366834 49.66444446158911
 30 63.26312318516469
 11.90954773869347 25.23228697477306
 16.53266331658292 30.95237771010671
 13.81909547738693 27.74892962112356
 29.09547738693468 57.53463026415763
 22.8643216080402 46.56025511941078
 25.77889447236181 52.20237913001746
 29.79899497487437 61.49851315394975
 19.24623115577889 39.44213415555542
 15.82914572864322 36.04990580344394
 14.22110552763819 30.91272129510112
 27.38693467336683 51.87408846843081
 22.36180904522613 44.38890800820102
 23.76884422110553 46.73922825166289
 21.4572864321608 41.26561557979314
 21.65829145728643 45.77404903649317
 28.69346733668342 55.93193511662953
 12.31155778894472 23.65491566152474
 14.52261306532663 28.34809139399884
 20.75376884422111 37.50281341057212
 28.29145728643216 52.34309976322481
 10 21.68132777168355
 14.62311557788945 29.61342025957896
 28.89447236180905 57.80369376170935
 20.35175879396985 39.41355707746403
 16.4321608040201 30.65611493944942
 23.26633165829146 48.4045370570182
 10.50251256281407 22.67674017077653
 11.80904522613065 24.56800088751578
 11.20603015075377 22.81279167403527
 10.60301507537688 22.5263526613512
 18.24120603015075 39.76136706044867
 22.06030150753769 42.20077743523635
 12.41206030150754 30.32065300868092
 26.88442211055277 53.31693300186873
 17.1356783919598 36.48257920262678
 25.57788944723618 51.37548819543367
 24.87437185929648 48.17020882886574
 11.50753768844221 21.23009442056224
 21.15577889447236 42.90551610514434
 23.36683417085427 43.87696171451632
 28.49246231155779 56.01387559102706
 28.09045226130653 57.0673343210678
 20.95477386934673 41.60796317611388
 29.59798994974874 56.54528830338589
 27.48743718592965 56.25756273323336
 29.19597989949749 54.90842183254916
 14.82412060301507 27.16708959469171
 25.87939698492463 50.2502589111335
 29.89949748743719 62.73778392712794
 13.21608040201005 24.57768822116574
 28.79396984924623 55.22800270816646
 14.02010050251256 28.78680802484446
 12.01005025125628 25.24668127771134
 25.47738693467337 48.62529120638584
 16.13065326633166 31.64292024891778
 25.37688442211055 50.36019598959889
 18.5427135678392 37.15500176061978
 12.81407035175879 25.09860839887729
 24.17085427135678 49.06618127060759
 24.07035175879397 46.51021100141985
 19.14572864321608 37.78585447185924
 26.58291457286432 55.85671547408609
 27.78894472361809 53.43826508157076
 13.01507537688442 28.51877637604397
 17.53768844221106 36.57139243110724
 11.10552763819095 22.84615450386037
 20.15075376884422 40.5087695758626
 14.42211055276382 31.51023914136441
 20.65326633165829 41.7876705365554
 17.43718592964824 40.28377342212655
 12.91457286432161 23.0506353894609
 11.60804020100502 21.53214710427579
 20.85427135678392 44.64317799843317
 19.84924623115578 43.0057027158771
 14.321608040201 30.42150788435922
 12.71356783919598 22.93310304763555
 22.46231155778894 44.62143810448813
 22.96482412060302 49.45610928449356
 19.74874371859297 40.1177263824017
 25.97989949748744 50.14836125142872
 23.96984924623116 49.53087148862641
 16.73366834170854 32.06982415116335
 21.95979899497488 41.35409634709227
 22.1608040201005 41.45485272023548
 22.26130653266332 45.19397984411003
 27.08542713567839 53.25386803760231
 19.44723618090452 37.96608622858924
 23.5678391959799 44.59977248202104
 12.21105527638191 25.18312021522304
 13.11557788944724 27.78746980124582
 22.56281407035176 44.76390992335153
 10.40201005025126 17.86217431190557
 18.14070351758794 38.82561702729537
 24.57286432160804 50.80786585241368
 10.90452261306533 21.31657010490227
 26.98492462311558 55.70635881700916
 27.88944723618091 59.56069683534757
